序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
395,000858,五粮液,年报表现靓丽，以期来年,买入,群益证券,3,,,,,,,白酒Ⅱ,2019-04-02,https://pdf.dfcfw.com/pdf/H3_AP201904021313529325_1.pdf
396,000858,五粮液,18年完美收官，19年有望持续快速增长,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2019-04-01,https://pdf.dfcfw.com/pdf/H3_AP201904011312699308_1.pdf
397,000858,五粮液,2018年年报点评：2018业绩靓丽收官，19Q1有望迎来“开门红”,买入,民生证券,3,,,,,,,白酒Ⅱ,2019-03-31,https://pdf.dfcfw.com/pdf/H3_AP201903311312099239_1.pdf
398,000858,五粮液,【联讯食饮】五粮液：量价齐升保障19年延续高增长,增持,联讯证券,3,,,,,,,白酒Ⅱ,2019-03-29,https://pdf.dfcfw.com/pdf/H3_AP201903291311488900_1.pdf
399,000858,五粮液,年报点评告：改革红利再释放，2019年去库存提价稳增长，新品蓄势待发,买入,新时代证券,3,,,,,,,白酒Ⅱ,2019-03-28,https://pdf.dfcfw.com/pdf/H3_AP201903281310856476_1.pdf
400,000858,五粮液,2018年年报点评：业绩保持快增 盈利能力持续提升,买入,东莞证券,3,,,,,,,白酒Ⅱ,2019-03-28,https://pdf.dfcfw.com/pdf/H3_AP201903281310785508_1.pdf
401,000858,五粮液,收入高速增长，预收款大幅超预期,买入,西南证券,3,,,,,,,白酒Ⅱ,2019-03-28,https://pdf.dfcfw.com/pdf/H3_AP201903281310781270_1.pdf
402,000858,五粮液,2018年年报点评：业绩符合预期，紧抓行业机遇,增持,川财证券,3,,,,,,,白酒Ⅱ,2019-03-28,https://pdf.dfcfw.com/pdf/H3_AP201903281310748596_1.pdf
403,000858,五粮液,分歧中实现高增长，1季报有望开门红,买入,中银国际,3,,,,,,,白酒Ⅱ,2019-03-28,https://pdf.dfcfw.com/pdf/H3_AP201903281310744944_1.pdf
404,000858,五粮液,收入略超预期，后千亿时代开启,,国金证券,3,,,,,,,白酒Ⅱ,2019-03-28,https://pdf.dfcfw.com/pdf/H3_AP201903281310738151_1.pdf
405,000858,五粮液,圆满收官，更上层楼,买入,东吴证券,3,,,,,,,白酒Ⅱ,2019-03-28,https://pdf.dfcfw.com/pdf/H3_AP201903281310729323_1.pdf
406,000858,五粮液,稳增长动力强，五粮液改革红利持续释放,买入,东兴证券,3,,,,,,,白酒Ⅱ,2019-02-19,https://pdf.dfcfw.com/pdf/H3_AP201902191297852170_1.pdf
407,000858,五粮液,业绩超预期，期待新团队带来新惊喜,买入,中银国际,3,,,,,,,白酒Ⅱ,2019-02-02,https://pdf.dfcfw.com/pdf/H3_AP201902021291728985_1.pdf
408,000858,五粮液,4Q增速恢复，全年业绩超预期,买入,群益证券,3,,,,,,,白酒Ⅱ,2019-02-01,https://pdf.dfcfw.com/pdf/H3_AP201902011291123186_1.pdf
409,000858,五粮液,2019年目标明确，产品渠道持续改进,增持,川财证券,3,,,,,,,白酒Ⅱ,2018-12-23,https://pdf.dfcfw.com/pdf/H3_AP201812231279008046_1.pdf
410,000858,五粮液,二次创业关键时期， 产品、渠道、体制全面提升,增持,川财证券,3,,,,,,,白酒Ⅱ,2018-12-14,https://pdf.dfcfw.com/pdf/H3_AP201812141268495009_1.pdf
411,000858,五粮液,三季报点评：成功换挡，五粮液持续稳增长确定性强,买入,东兴证券,3,,,,,,,白酒Ⅱ,2018-11-01,https://pdf.dfcfw.com/pdf/H3_AP201811011230487328_1.pdf
412,000858,五粮液,2018年三季报点评：收入保持快速增长，预收款回落明显,买入,西南证券,3,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810291224005980_1.pdf
413,000858,五粮液,业绩符合预期，Q4量价仍需权衡,,国金证券,3,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810291223822521_1.pdf
414,000858,五粮液,需求正常价格平稳，变化支撑未来增长,增持,太平洋,3,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810291223784632_1.pdf
415,000858,五粮液,收入符合预期，全年目标完成无虞,买入,东吴证券,3,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810291223512202_1.pdf
416,000858,五粮液,质疑中成长，营收符合预期,买入,中银国际,3,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810291223489586_1.pdf
417,000858,五粮液,业绩持续高增长，维持买入,买入,群益证券,3,,,,,,,白酒Ⅱ,2018-08-29,https://pdf.dfcfw.com/pdf/H3_AP201808291184456829_1.pdf
418,000858,五粮液,半年报点评：超预期，五粮液边际改善进一步强化,买入,东兴证券,3,,,,,,,白酒Ⅱ,2018-08-29,https://pdf.dfcfw.com/pdf/H3_AP201808291184453862_1.pdf
419,000858,五粮液,上半年业绩亮眼，深化改革促发展,买入,广证恒生证券研究所,3,,,,,,,白酒Ⅱ,2018-08-29,https://pdf.dfcfw.com/pdf/H3_AP201808291184449012_1.pdf
420,000858,五粮液,半年报点评：二次创业，改革红利逐步释放，中报业绩符合预期,买入,新时代证券,3,,,,,,,白酒Ⅱ,2018-08-29,https://pdf.dfcfw.com/pdf/H3_AP201808291184449002_1.pdf
421,000858,五粮液,"1H18 - strong earnings, but weak cash flow",买入,德意志银行,3,,,,,,,白酒Ⅱ,2018-08-28,https://pdf.dfcfw.com/pdf/H3_AP201809301204893521_1.pdf
422,000858,五粮液,上半年业绩高歌猛进，下半年持续是关键,买入,太平洋,3,,,,,,,白酒Ⅱ,2018-08-28,https://pdf.dfcfw.com/pdf/H3_AP201808281183968090_1.pdf
423,000858,五粮液,【联讯食品饮料】五粮液：收入增速环比抬升，控费提效利润率提高,增持,联讯证券,3,,,,,,,白酒Ⅱ,2018-08-28,https://pdf.dfcfw.com/pdf/H3_AP201808281183824721_1.pdf
424,000858,五粮液,业绩略超预期，二次创业前景光明,买入,西南证券,3,,,,,,,白酒Ⅱ,2018-08-28,https://pdf.dfcfw.com/pdf/H3_AP201808281183799486_1.pdf
425,000858,五粮液,业绩超预期，批价正回暖,,国金证券,3,,,,,,,白酒Ⅱ,2018-08-28,https://pdf.dfcfw.com/pdf/H3_AP201808281183755549_1.pdf
426,000858,五粮液,2季度维持高增速，基本面无需悲观,买入,中银国际,3,,,,,,,白酒Ⅱ,2018-08-28,https://pdf.dfcfw.com/pdf/H3_AP201808281183736666_1.pdf
427,000858,五粮液,2Q18 results in line,买入,德意志银行,3,,,,,,,白酒Ⅱ,2018-08-16,https://pdf.dfcfw.com/pdf/H3_AP201808161179546244_1.pdf
428,000858,五粮液,跟踪报告：初心不改，道阻且长，五粮液奋力以拼搏,买入,东兴证券,3,,,,,,,白酒Ⅱ,2018-08-08,https://pdf.dfcfw.com/pdf/H3_AP201808081176153759_1.pdf
429,000858,五粮液,品牌高溢价，改革攻坚，前景光明,买入,新时代证券,3,,,,,,,白酒Ⅱ,2018-07-18,https://pdf.dfcfw.com/pdf/H3_AP201807181167683106_1.pdf
430,000858,五粮液,Key takeaways from 2017 AGM,买入,德意志银行,3,,,,,,,白酒Ⅱ,2018-06-13,https://pdf.dfcfw.com/pdf/H3_AP201806131155355069_1.pdf
431,000858,五粮液,基本面被误读，错杀中迎来机会,买入,中银国际,3,,,,,,,白酒Ⅱ,2018-05-03,https://pdf.dfcfw.com/pdf/H3_AP201805031135820261_1.pdf
432,000858,五粮液,收入利润大增，2018年实现开门红,买入,太平洋,3,,,,,,,白酒Ⅱ,2018-05-03,https://pdf.dfcfw.com/pdf/H3_AP201805031135806589_1.pdf
433,000858,五粮液,改革顺利推进，业绩持续向好,买入,东兴证券,3,,,,,,,白酒Ⅱ,2018-05-02,https://pdf.dfcfw.com/pdf/H3_AP201805021134756110_1.pdf
434,000858,五粮液,18Q1超预期，前景光明,,国金证券,3,,,,,,,白酒Ⅱ,2018-05-02,https://pdf.dfcfw.com/pdf/H3_AP201805021134453780_1.pdf
435,000858,五粮液,事件点评：定增落地，改革无忧,增持,东兴证券,3,,,,,,,酿酒行业,2018-04-20,https://pdf.dfcfw.com/pdf/H3_AP201804201126985524_1.pdf
436,000858,五粮液,改革稳步推进，红利渐行渐近,买入,东吴证券,3,,,,,,,酿酒行业,2018-04-20,https://pdf.dfcfw.com/pdf/H3_AP201804191126634366_1.pdf
437,000858,五粮液,定增终于完成，再无后顾之忧,买入,中银国际,3,,,,,,,酿酒行业,2018-04-19,https://pdf.dfcfw.com/pdf/H3_AP201804191126010027_1.pdf
438,000858,五粮液,深度报告：策马扬鞭，五粮液“大坝”理论看市值成长空间,买入,东兴证券,3,,,,,,,白酒Ⅱ,2018-04-16,https://pdf.dfcfw.com/pdf/H3_AP201804161123427377_1.pdf
439,000858,五粮液,深度报告：五粮液的“护城河”,增持,爱建证券,3,,,,,,,白酒Ⅱ,2018-02-26,https://pdf.dfcfw.com/pdf/H3_AP201802261094555823_1.pdf
440,000858,五粮液,浓香龙头扬帆起航，改革持续推进,增持,粤开证券,3,,,,,,,白酒Ⅱ,2018-01-24,https://pdf.dfcfw.com/pdf/H3_AP201801241081376923_1.pdf
441,000858,五粮液,Access China Conference highlights,买入,德意志银行,3,,,,,,,白酒Ⅱ,2018-01-12,https://pdf.dfcfw.com/pdf/H3_AP201801121077140884_1.pdf
442,000858,五粮液,品牌调整、渠道完善，二次创业再度起航,,民生证券,3,,,,,,,白酒Ⅱ,2018-01-10,https://pdf.dfcfw.com/pdf/H3_AP201801101076125458_1.pdf
443,000858,五粮液,Don't leave the party too early; reiterating Buy,买入,德意志银行,3,,,,,,,白酒Ⅱ,2018-01-05,https://pdf.dfcfw.com/pdf/H3_AP201801051074183327_1.pdf
444,000858,五粮液,提价彰显信心，看好明年量价齐升,买入,西南证券,3,,,,,,,白酒Ⅱ,2017-12-04,https://pdf.dfcfw.com/pdf/H3_AP201712041061667208_1.pdf
445,000858,五粮液,2017年三季报点评：管理效率提升，业绩有望持续高增长,,民生证券,3,,,,,,,白酒Ⅱ,2017-11-20,https://pdf.dfcfw.com/pdf/H3_AP201711201052546213_1.pdf
446,000858,五粮液,3Q17: strong earnings growth on lower channel subsidy,买入,德意志银行,3,,,,,,,白酒Ⅱ,2017-10-31,https://pdf.dfcfw.com/pdf/H3_AP201710310992383843_1.pdf
447,000858,五粮液,三季报点评：收入利润均超预期,买入,太平洋,3,,,,,,,白酒Ⅱ,2017-10-30,https://pdf.dfcfw.com/pdf/H3_AP201710300990578233_1.pdf
448,000858,五粮液,受节前备货高端白酒市场火爆，3Q单季度净利增64%,买入,群益证券,3,,,,,,,白酒Ⅱ,2017-10-30,https://pdf.dfcfw.com/pdf/H3_AP201710300990572319_1.pdf
449,000858,五粮液,业绩超预期，基本面持续改善,,国金证券,3,,,,,,,白酒Ⅱ,2017-10-30,https://pdf.dfcfw.com/pdf/H3_AP201710300990323121_1.pdf
450,000858,五粮液,放量验证需求，业绩大超预期,买入,东吴证券,3,,,,,,,白酒Ⅱ,2017-10-27,https://pdf.dfcfw.com/pdf/H3_AP201710270982508781_1.pdf
451,000858,五粮液,量价齐升淡季不淡，茅五价差带来机会,买入,群益证券,3,,,,,,,白酒Ⅱ,2017-09-28,https://pdf.dfcfw.com/pdf/H3_AP201709280917449814_1.pdf
452,000858,五粮液,半年报财报点评：消费税从严征收不影响业绩核心,买入,东兴证券,3,,,,,,,白酒Ⅱ,2017-08-31,https://pdf.dfcfw.com/pdf/H3_AP201708310841514611_1.pdf
453,000858,五粮液,提价控费带动业绩快速增长，Q2超预期,买入,华鑫证券,3,,,,,,,白酒Ⅱ,2017-08-29,https://pdf.dfcfw.com/pdf/H3_AP201708290836381638_1.pdf
454,000858,五粮液,2017H1纯利同比增长28%，增长态势良好,买入,群益证券,3,,,,,,,白酒Ⅱ,2017-08-29,https://pdf.dfcfw.com/pdf/H3_AP201708290836312257_1.pdf
455,000858,五粮液,2Q17 result beat on strong sales recovery; reiterating Buy,买入,德意志银行,3,,,,,,,白酒Ⅱ,2017-08-29,https://pdf.dfcfw.com/pdf/H3_AP201708290836283002_1.pdf
456,000858,五粮液,业绩小幅超预期，渠道信心显著修复,,国金证券,3,,,,,,,白酒Ⅱ,2017-08-29,https://pdf.dfcfw.com/pdf/H3_AP201708290835542638_1.pdf
457,000858,五粮液,2Q收入加速+轻松消化消费税，利润大超预期,买入,东吴证券,3,,,,,,,白酒Ⅱ,2017-08-29,https://pdf.dfcfw.com/pdf/H3_AP201708290834749504_1.pdf
458,000858,五粮液,五粮液： 消费税可轻松消化，3Q旺季+估值切换18年仅20x,买入,东吴证券,3,,,,,,,白酒Ⅱ,2017-08-07,https://pdf.dfcfw.com/pdf/H3_AP201708070780003512_1.pdf
