序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
379,600519,贵州茅台,公司信息更新报告：直营渠道成绩优异，未来改革深化空间充足,买入,开源证券,18,,,,,,,白酒Ⅱ,2022-08-04,https://pdf.dfcfw.com/pdf/H3_AP202208041576902091_1.pdf
380,600519,贵州茅台,2022H1业绩符合预期，营销改革红利持续释放,买入,第一上海证券,18,,,,,,,白酒Ⅱ,2022-08-04,https://pdf.dfcfw.com/pdf/H3_AP202208041576889285_1.pdf
381,600519,贵州茅台,2022年半年度报告点评：业绩稳扎稳打，改革成效凸显,买入,民生证券,18,,,,,,,白酒Ⅱ,2022-08-04,https://pdf.dfcfw.com/pdf/H3_AP202208041576884286_1.pdf
382,600519,贵州茅台,渠道改革红利释放，直营表现亮眼,买入,山西证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576877029_1.pdf
383,600519,贵州茅台,新团队锐意进取，业绩较快增长，积极发力新产品和新渠道,买入,中银证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576872691_1.pdf
384,600519,贵州茅台,多重因素保障增长，改革红利持续释放,买入,华金证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576861341_1.pdf
385,600519,贵州茅台,渠道改革持续赋能，业绩释放确定性强,买入,华安证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576860594_1.pdf
386,600519,贵州茅台,2022年中报点评报告：线上自营渠道建设初见成效，直营收入增长翻倍,增持,万联证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576860587_1.pdf
387,600519,贵州茅台,业绩稳步兑现，品牌之势破竹前行,买入,国金证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576835231_1.pdf
388,600519,贵州茅台,营销改革红利持续释放，龙头业绩确定性彰显,买入,国信证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576835228_1.pdf
389,600519,贵州茅台,改革成效显著，业绩稳步兑现,买入,西南证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576835227_1.pdf
390,600519,贵州茅台,直营表现优异，加速释放势能,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576833793_1.pdf
391,600519,贵州茅台,2022年半年度业绩点评：上半年业绩符合预期，渠道改革加速推进,买入,东莞证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576833422_1.pdf
392,600519,贵州茅台,贵州茅台2022年半年报点评：改革落地加速业绩，全年目标有望实现,买入,东亚前海证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576832587_1.pdf
393,600519,贵州茅台,2022年中报业绩点评：业绩符合预期，稳中求进韧性足,买入,东吴证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576832302_1.pdf
394,600519,贵州茅台,茅台的新供给与新需求,买入,信达证券,18,,,,,,,白酒Ⅱ,2022-08-03,https://pdf.dfcfw.com/pdf/H3_AP202208031576831636_1.pdf
395,600519,贵州茅台,品牌力再提升，改革全面提速,买入,中邮证券,18,,,,,,,白酒Ⅱ,2022-07-26,https://pdf.dfcfw.com/pdf/H3_AP202207261576567902_1.pdf
396,600519,贵州茅台,中报业绩显韧性，直营体系构建和系列酒增长显亮点,买入,国信证券,18,,,,,,,白酒Ⅱ,2022-07-26,https://pdf.dfcfw.com/pdf/H3_AP202207261576553724_1.pdf
397,600519,贵州茅台,业绩符合预期，上半年可圈可点,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2022-07-26,https://pdf.dfcfw.com/pdf/H3_AP202207261576553717_1.pdf
398,600519,贵州茅台,公司信息更新报告：Q2延续高增趋势，改革潜力逐步释放,买入,开源证券,18,,,,,,,白酒Ⅱ,2022-07-25,https://pdf.dfcfw.com/pdf/H3_AP202207251576534578_1.pdf
399,600519,贵州茅台,稳健增长韧性十足，深化改革砥砺,买入,西南证券,18,,,,,,,白酒Ⅱ,2022-07-22,https://pdf.dfcfw.com/pdf/H3_AP202207221576470135_1.pdf
400,600519,贵州茅台,2022H1经营数据点评：业绩凸显确定性，产能扩建提供长期保障,买入,民生证券,18,,,,,,,白酒Ⅱ,2022-07-22,https://pdf.dfcfw.com/pdf/H3_AP202207221576468050_1.pdf
401,600519,贵州茅台,2022年上半年主要经营数据点评：22Q2实现稳健增长，i茅台贡献业绩增量,买入,东莞证券,18,,,,,,,白酒Ⅱ,2022-07-22,https://pdf.dfcfw.com/pdf/H3_AP202207221576462262_1.pdf
402,600519,贵州茅台,无惧疫情冲击，新产品和新渠道发力，不确定环境下的确定品种,买入,中银证券,18,,,,,,,白酒Ⅱ,2022-07-22,https://pdf.dfcfw.com/pdf/H3_AP202207221576460117_1.pdf
403,600519,贵州茅台,五合营销下，跑起来的速度,买入,信达证券,18,,,,,,,白酒Ⅱ,2022-07-22,https://pdf.dfcfw.com/pdf/H3_AP202207221576426455_1.pdf
404,600519,贵州茅台,茅台上半年经营数据公告点评-Q2符合预期，Q3环比同比加速可期,买入,东吴证券,18,,,,,,,白酒Ⅱ,2022-07-22,https://pdf.dfcfw.com/pdf/H3_AP202207221576425666_1.pdf
405,600519,贵州茅台,盛夏之时，i茅台助力美文化,买入,国金证券,18,,,,,,,白酒Ⅱ,2022-06-27,https://pdf.dfcfw.com/pdf/H3_AP202206271575018728_1.pdf
406,600519,贵州茅台,阐明五线发展道路，高质量发展大步向前,增持,群益证券,18,,,,,,,白酒Ⅱ,2022-06-20,https://pdf.dfcfw.com/pdf/H3_AP202206201573531780_1.pdf
407,600519,贵州茅台,五线思路清晰，高质量加速发展,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2022-06-19,https://pdf.dfcfw.com/pdf/H3_AP202206181573034363_1.pdf
408,600519,贵州茅台,以美之名发展，万众一心提速,买入,信达证券,18,,,,,,,白酒Ⅱ,2022-06-19,https://pdf.dfcfw.com/pdf/H3_AP202206181572994352_1.pdf
409,600519,贵州茅台,新团队锐意进取，连续两季度提速，不确定环境下的确定品种,买入,中银证券,18,,,,,,,酿酒行业,2022-05-25,https://pdf.dfcfw.com/pdf/H3_AP202205251567779412_1.pdf
410,600519,贵州茅台,利润超市场预期，直营占比加速提升,买入,山西证券,18,,,,,,,白酒Ⅱ,2022-05-09,https://pdf.dfcfw.com/pdf/H3_AP202205091564444554_1.pdf
411,600519,贵州茅台,一季度业绩超预期，直营占比继续提升,买入,华鑫证券,18,,,,,,,酿酒行业,2022-04-28,https://pdf.dfcfw.com/pdf/H3_AP202204281562154130_1.pdf
412,600519,贵州茅台,直销占比提升至34%，营销改革效果初显,买入,国信证券,18,,,,,,,白酒Ⅱ,2022-04-28,https://pdf.dfcfw.com/pdf/H3_AP202204281562119198_1.pdf
413,600519,贵州茅台,贵州茅台2022年一季报点评：改革成效初显，业绩提速可期,买入,东亚前海证券,18,,,,,,,白酒Ⅱ,2022-04-27,https://pdf.dfcfw.com/pdf/H3_AP202204271561988162_1.pdf
414,600519,贵州茅台,点评报告：渠道改革成绩亮眼，直营单季收入突破百亿,增持,万联证券,18,,,,,,,白酒Ⅱ,2022-04-27,https://pdf.dfcfw.com/pdf/H3_AP202204271561963208_1.pdf
415,600519,贵州茅台,公司信息更新报告：Q1业绩再超预期，成长性和确定性兼备,买入,开源证券,18,,,,,,,白酒Ⅱ,2022-04-27,https://pdf.dfcfw.com/pdf/H3_AP202204271561941173_1.pdf
416,600519,贵州茅台,22Q1业绩超预期，看好全年加速成长,买入,西南证券,18,,,,,,,白酒Ⅱ,2022-04-27,https://pdf.dfcfw.com/pdf/H3_AP202204271561936079_1.pdf
417,600519,贵州茅台,一季度业绩超预期，直销建设再加速,买入,国金证券,18,,,,,,,白酒Ⅱ,2022-04-27,https://pdf.dfcfw.com/pdf/H3_AP202204271561920140_1.pdf
418,600519,贵州茅台,1Q开门红如期，22年继续前进,增持,群益证券,18,,,,,,,白酒Ⅱ,2022-04-27,https://pdf.dfcfw.com/pdf/H3_AP202204271561913472_1.pdf
419,600519,贵州茅台,2022年一季报业绩点评：利润超预期，直销占比创新高,买入,东吴证券,18,,,,,,,白酒Ⅱ,2022-04-27,https://pdf.dfcfw.com/pdf/H3_AP202204271561913434_1.pdf
420,600519,贵州茅台,2022年一季度业绩点评：22年开门红数据亮眼，直营渠道加速推进,买入,东莞证券,18,,,,,,,白酒Ⅱ,2022-04-27,https://pdf.dfcfw.com/pdf/H3_AP202204271561900876_1.pdf
421,600519,贵州茅台,2022年一季报点评：一季度直销占比快速提升，营销改革持续推进,买入,民生证券,18,,,,,,,白酒Ⅱ,2022-04-27,https://pdf.dfcfw.com/pdf/H3_AP202204271561899889_1.pdf
422,600519,贵州茅台,业绩多点开花，提速发展确立,买入,信达证券,18,,,,,,,白酒Ⅱ,2022-04-27,https://pdf.dfcfw.com/pdf/H3_AP202204271561884609_1.pdf
423,600519,贵州茅台,i茅台意义几何？,买入,国金证券,18,,,,,,,白酒Ⅱ,2022-04-25,https://pdf.dfcfw.com/pdf/H3_AP202204251561532742_1.pdf
424,600519,贵州茅台,2021年量价齐升完美收官，市场化改革谋求更高品质发展,买入,第一上海证券,18,,,,,,,白酒Ⅱ,2022-04-11,https://pdf.dfcfw.com/pdf/H3_AP202204111558601712_1.pdf
425,600519,贵州茅台,公司信息更新报告：2021年圆满收官，2022年改革加速,买入,开源证券,18,,,,,,,白酒Ⅱ,2022-04-06,https://pdf.dfcfw.com/pdf/H3_AP202204061557609840_1.pdf
426,600519,贵州茅台,21年业绩稳健增长，新团队新气象，预计22年将明显提速,买入,中银证券,18,,,,,,,白酒Ⅱ,2022-04-02,https://pdf.dfcfw.com/pdf/H3_AP202204021556754245_1.pdf
427,600519,贵州茅台,21年稳健收官，1Q开门红如期而至,增持,群益证券,18,,,,,,,白酒Ⅱ,2022-04-02,https://pdf.dfcfw.com/pdf/H3_AP202204021556693942_1.pdf
428,600519,贵州茅台,21年完美收官，22年成长提速,买入,西南证券,18,,,,,,,白酒Ⅱ,2022-04-02,https://pdf.dfcfw.com/pdf/H3_AP202204021556693804_1.pdf
429,600519,贵州茅台,贵州茅台2021年报业绩点评：十四五开局良好，市场化改革助推业绩上行,买入,东亚前海证券,18,,,,,,,白酒Ⅱ,2022-04-01,https://pdf.dfcfw.com/pdf/H3_AP202204011556570888_1.pdf
430,600519,贵州茅台,2021年报点评—圆满收官，直销渠道亮眼,买入,东吴证券,18,,,,,,,白酒Ⅱ,2022-04-01,https://pdf.dfcfw.com/pdf/H3_AP202204011556454746_1.pdf
431,600519,贵州茅台,2021年如期收官，2022年业绩加速,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2022-03-31,https://pdf.dfcfw.com/pdf/H3_AP202203311556336020_1.pdf
432,600519,贵州茅台,2021稳中有进，2022目标加速,买入,山西证券,18,,,,,,,白酒Ⅱ,2022-03-31,https://pdf.dfcfw.com/pdf/H3_AP202203311556330741_1.pdf
433,600519,贵州茅台,2021年年报点评报告：营收规模首次突破千亿，产品渠道改革增厚业绩,增持,万联证券,18,,,,,,,白酒Ⅱ,2022-03-31,https://pdf.dfcfw.com/pdf/H3_AP202203311556330607_1.pdf
434,600519,贵州茅台,直销创新高，系列共成长,买入,信达证券,18,,,,,,,白酒Ⅱ,2022-03-31,https://pdf.dfcfw.com/pdf/H3_AP202203311556314575_1.pdf
435,600519,贵州茅台,21年稳健增长，22年加速可期,买入,华金证券,18,,,,,,,白酒Ⅱ,2022-03-31,https://pdf.dfcfw.com/pdf/H3_AP202203311556307741_1.pdf
436,600519,贵州茅台,量价齐升行稳致远，改革红利加速释放,买入,国金证券,18,,,,,,,白酒Ⅱ,2022-03-31,https://pdf.dfcfw.com/pdf/H3_AP202203311556297911_1.pdf
437,600519,贵州茅台,2021年度报告点评：“十四五”顺利开局，推进数字化营销改革,买入,民生证券,18,,,,,,,白酒Ⅱ,2022-03-31,https://pdf.dfcfw.com/pdf/H3_AP202203311556290635_1.pdf
438,600519,贵州茅台,2021年年报与2022年一季度业绩预告点评：22年顺利实现开门红，奠定全年业绩基础,买入,东莞证券,18,,,,,,,白酒Ⅱ,2022-03-31,https://pdf.dfcfw.com/pdf/H3_AP202203311556280143_1.pdf
439,600519,贵州茅台,2021稳中有进，2022实现开门红,买入,山西证券,18,,,,,,,白酒Ⅱ,2022-03-30,https://pdf.dfcfw.com/pdf/H3_AP202203301556005530_1.pdf
440,600519,贵州茅台,一季度业绩开门红，市场化改革再推进,买入,国金证券,18,,,,,,,白酒Ⅱ,2022-03-29,https://pdf.dfcfw.com/pdf/H3_AP202203291555764264_1.pdf
441,600519,贵州茅台,如期开门红，改革望加速,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2022-03-29,https://pdf.dfcfw.com/pdf/H3_AP202203291555713794_1.pdf
442,600519,贵州茅台,深度报告：聚焦营销改革，量价齐升仍可期,买入,民生证券,18,,,,,,,白酒Ⅱ,2022-03-25,https://pdf.dfcfw.com/pdf/H3_AP202203251554835687_1.pdf
443,600519,贵州茅台,顺利实现开门红，全年业绩提速可期,买入,西南证券,18,,,,,,,白酒Ⅱ,2022-03-10,https://pdf.dfcfw.com/pdf/H3_AP202203101551700135_1.pdf
444,600519,贵州茅台,1-2月业绩亮眼，改革新周期迈出新步伐,买入,国信证券,18,,,,,,,白酒Ⅱ,2022-03-09,https://pdf.dfcfw.com/pdf/H3_AP202203091551562143_1.pdf
445,600519,贵州茅台,贵州茅台点评：开门红圆满收官，强改革稳增长可期,买入,东亚前海证券,18,,,,,,,白酒Ⅱ,2022-03-09,https://pdf.dfcfw.com/pdf/H3_AP202203091551511442_1.pdf
446,600519,贵州茅台,贵州茅台公告点评：开门红超市场预期，龙头需求强劲,买入,东吴证券,18,,,,,,,白酒Ⅱ,2022-03-08,https://pdf.dfcfw.com/pdf/H3_AP202203081551374839_1.pdf
447,600519,贵州茅台,2022年1-2月业绩提速，提振市场信心,买入,中银证券,18,,,,,,,白酒Ⅱ,2022-03-08,https://pdf.dfcfw.com/pdf/H3_AP202203081551374264_1.pdf
448,600519,贵州茅台,经营数据超预期，改革势能持续释放,买入,国金证券,18,,,,,,,白酒Ⅱ,2022-03-08,https://pdf.dfcfw.com/pdf/H3_AP202203081551349129_1.pdf
449,600519,贵州茅台,2022年1-2月经营数据点评：顺利实现“开门红”，市场化改革红利显现,买入,民生证券,18,,,,,,,白酒Ⅱ,2022-03-08,https://pdf.dfcfw.com/pdf/H3_AP202203081551328369_1.pdf
450,600519,贵州茅台,事件点评：顺利实现开门红，基本面稳中向好,买入,东莞证券,18,,,,,,,白酒Ⅱ,2022-03-08,https://pdf.dfcfw.com/pdf/H3_AP202203081551325535_1.pdf
451,600519,贵州茅台,从量价维度剖析茅台的成长空间,买入,国金证券,18,,,,,,,白酒Ⅱ,2022-02-28,https://pdf.dfcfw.com/pdf/H3_AP202202281549756343_1.pdf
452,600519,贵州茅台,2021年圆满收官，2022年扬帆起航,买入,东兴证券,18,,,,,,,白酒Ⅱ,2022-01-10,https://pdf.dfcfw.com/pdf/H3_AP202201101539564935_1.pdf
453,600519,贵州茅台,预告2021年全年净利润增11.3%，符合预期，稳健收官,持有,群益证券,18,,,,,,,白酒Ⅱ,2022-01-05,https://pdf.dfcfw.com/pdf/H3_AP202201051538659363_1.pdf
454,600519,贵州茅台,贵州茅台2021年生产经营情况点评：2021行稳致远，2022扬帆启航,买入,民生证券,18,,,,,,,白酒Ⅱ,2022-01-05,https://pdf.dfcfw.com/pdf/H3_AP202201051538634914_1.pdf
455,600519,贵州茅台,目标圆满完成，来年加速可期,买入,西南证券,18,,,,,,,白酒Ⅱ,2022-01-05,https://pdf.dfcfw.com/pdf/H3_AP202201051538614368_1.pdf
456,600519,贵州茅台,贵州茅台：经营保持稳健，改革保障长期活力,买入,东亚前海证券,18,,,,,,,白酒Ⅱ,2022-01-05,https://pdf.dfcfw.com/pdf/H3_AP202201051538582692_1.pdf
457,600519,贵州茅台,2021稳中有进，2022加速可期,买入,山西证券,18,,,,,,,白酒Ⅱ,2022-01-05,https://pdf.dfcfw.com/pdf/H3_AP202201051538577453_1.pdf
458,600519,贵州茅台,4季度如期改善，2022年更值得期待,买入,中银证券,18,,,,,,,白酒Ⅱ,2022-01-05,https://pdf.dfcfw.com/pdf/H3_AP202201051538566638_1.pdf
459,600519,贵州茅台,公司信息更新报告：2021年平稳收官，2022年市场化改革加速可期,买入,开源证券,18,,,,,,,白酒Ⅱ,2022-01-04,https://pdf.dfcfw.com/pdf/H3_AP202201041538499613_1.pdf
460,600519,贵州茅台,21年收入利润稳定增长 22年业绩加速可期,买入,华金证券,18,,,,,,,白酒Ⅱ,2022-01-04,https://pdf.dfcfw.com/pdf/H3_AP202201041538447236_1.pdf
461,600519,贵州茅台,以“台”之名，“奔”向未来,买入,信达证券,18,,,,,,,白酒Ⅱ,2022-01-04,https://pdf.dfcfw.com/pdf/H3_AP202201041538432845_1.pdf
462,600519,贵州茅台,经营指标超预期完成，营销改革将助力提速,买入,太平洋,18,,,,,,,白酒Ⅱ,2022-01-04,https://pdf.dfcfw.com/pdf/H3_AP202201041538432780_1.pdf
463,600519,贵州茅台,事件点评：业绩稳健增长，量价有望齐升,买入,东莞证券,18,,,,,,,白酒Ⅱ,2022-01-04,https://pdf.dfcfw.com/pdf/H3_AP202201041538425243_1.pdf
464,600519,贵州茅台,21年圆满收官，静待22年多维度改革加速,买入,国金证券,18,,,,,,,白酒Ⅱ,2022-01-03,https://pdf.dfcfw.com/pdf/H3_AP202201031538270111_1.pdf
465,600519,贵州茅台,2021年顺利收官，2022年可期,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2022-01-03,https://pdf.dfcfw.com/pdf/H3_AP202112311537755094_1.pdf
466,600519,贵州茅台,行稳致远，改革加速，正在路上,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2021-12-24,https://pdf.dfcfw.com/pdf/H3_AP202112241536443823_1.pdf
467,600519,贵州茅台,营销变革或成茅台未来业绩新增长点，龙头地位助力成长确定性,买入,东亚前海证券,18,,,,,,,白酒Ⅱ,2021-12-01,https://pdf.dfcfw.com/pdf/H3_AP202112011532254150_1.pdf
468,600519,贵州茅台,直营占比提升，业绩增长势能不减,买入,东兴证券,18,,,,,,,白酒Ⅱ,2021-11-03,https://pdf.dfcfw.com/pdf/H3_AP202111031526772661_1.pdf
469,600519,贵州茅台,3Q符合预期，新帅上任彰显新气象,增持,群益证券,18,,,,,,,白酒Ⅱ,2021-10-29,https://pdf.dfcfw.com/pdf/H3_AP202110291525721973_1.pdf
470,600519,贵州茅台,业绩稳中有进，系列酒加速增长,买入,山西证券,18,,,,,,,白酒Ⅱ,2021-10-27,https://pdf.dfcfw.com/pdf/H3_AP202110271525311000_1.pdf
471,600519,贵州茅台,2021年三季度点评：Q3稳健提升，渠道结构持续改善营收规模有望突破千亿,买入,东吴证券,18,,,,,,,白酒Ⅱ,2021-10-26,https://pdf.dfcfw.com/pdf/H3_AP202110261525170308_1.pdf
472,600519,贵州茅台,2021年三季报点评：盈利能力有效改善，加大直营渠道建设力度,增持,川财证券,18,,,,,,,白酒Ⅱ,2021-10-26,https://pdf.dfcfw.com/pdf/H3_AP202110261525084148_1.pdf
473,600519,贵州茅台,3季度业绩稳健增长，耐心等待业绩拐点,买入,中银证券,18,,,,,,,白酒Ⅱ,2021-10-26,https://pdf.dfcfw.com/pdf/H3_AP202110261525065075_1.pdf
474,600519,贵州茅台,公司信息更新报告：改革持续推进，经营稳中向上,买入,开源证券,18,,,,,,,白酒Ⅱ,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524940421_1.pdf
475,600519,贵州茅台,点评报告：净利润增速重回两位数，持续优化经销体系,增持,万联证券,18,,,,,,,白酒Ⅱ,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524940366_1.pdf
476,600519,贵州茅台,直销渠道表现突出，系列酒延续增长势头,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524911179_1.pdf
477,600519,贵州茅台,系列酒发展强劲，直销促进利润释放,买入,信达证券,18,,,,,,,白酒Ⅱ,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524880224_1.pdf
478,600519,贵州茅台,贵州茅台三季报点评：稳健双位数增长、直销进一步提升,买入,太平洋,18,,,,,,,白酒Ⅱ,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524861390_1.pdf
479,600519,贵州茅台,行稳致远，关注改革新气象,买入,国金证券,18,,,,,,,白酒Ⅱ,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524843978_1.pdf
480,600519,贵州茅台,直销占比大幅提升，稳健增长蓄力来年,买入,西南证券,18,,,,,,,白酒Ⅱ,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524843872_1.pdf
481,600519,贵州茅台,2021年三季度业绩点评：Q3业绩稳健增长，全年目标稳步推进,买入,东莞证券,18,,,,,,,白酒Ⅱ,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524843846_1.pdf
482,600519,贵州茅台,直销与系列酒持续改善，全年目标有望顺利实现,买入,华金证券,18,,,,,,,白酒Ⅱ,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524843835_1.pdf
483,600519,贵州茅台,业绩稳增，改革新政稳步推进,买入,民生证券,18,,,,,,,白酒Ⅱ,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524836218_1.pdf
484,600519,贵州茅台,新团队新气象，边际向好值得期待,买入,西南证券,18,,,,,,,白酒Ⅱ,2021-09-28,https://pdf.dfcfw.com/pdf/H3_AP202109281519033910_1.pdf
485,600519,贵州茅台,股东大会释放积极信号，新管理层焕发新活力,买入,国金证券,18,,,,,,,白酒Ⅱ,2021-09-27,https://pdf.dfcfw.com/pdf/H3_AP202109271518888207_1.pdf
486,600519,贵州茅台,深度报告：峥嵘七十载，万亿白酒龙头行稳致远,买入,东莞证券,18,,,,,,,白酒Ⅱ,2021-08-09,https://pdf.dfcfw.com/pdf/H3_AP202108091508980438_1.pdf
487,600519,贵州茅台,渠道建设稳步推进，系列酒表现可圈可点,买入,第一上海证券,18,,,,,,,白酒Ⅱ,2021-08-09,https://pdf.dfcfw.com/pdf/H3_AP202108091508944305_1.pdf
488,600519,贵州茅台,终端需求强劲，中报业绩稳健，全年有望前低后高，长期布局良机到来,买入,中银证券,18,,,,,,,白酒Ⅱ,2021-08-04,https://pdf.dfcfw.com/pdf/H3_AP202108041507943336_1.pdf
489,600519,贵州茅台,点评报告：“稳”即是“快”，高端白酒龙头延续高质量增长,增持,万联证券,18,,,,,,,白酒Ⅱ,2021-08-03,https://pdf.dfcfw.com/pdf/H3_AP202108031507869553_1.pdf
490,600519,贵州茅台,收入稳中有升，直销渠道表现突出,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2021-08-03,https://pdf.dfcfw.com/pdf/H3_AP202108031507811865_1.pdf
491,600519,贵州茅台,直销占比提升，系列酒快速增长,买入,信达证券,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507651681_1.pdf
492,600519,贵州茅台,2021年半年报点评：直营渠道建设稳步推进，系列酒有望持续创造增量,增持,川财证券,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507592909_1.pdf
493,600519,贵州茅台,贵州茅台中报点评：保持稳定增长，具备长期价值,买入,太平洋,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507571951_1.pdf
494,600519,贵州茅台,二季度业绩符合预期，年度目标可稳步实现,买入,华安证券,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507544486_1.pdf
495,600519,贵州茅台,公司信息更新报告：业绩增速平稳，直销持续推进,买入,开源证券,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507544475_1.pdf
496,600519,贵州茅台,2021年中报点评：Q2符合市场预期，渠道结构持续改善系列酒发力,买入,东吴证券,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507544451_1.pdf
497,600519,贵州茅台,2021年半年度业绩点评：上半年业绩略低于预期，直销渠道加速推进,买入,东莞证券,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507544448_1.pdf
498,600519,贵州茅台,2021年半年报点评：上半年实现稳健增长，直营收入占比达历史最高,买入,民生证券,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507544442_1.pdf
499,600519,贵州茅台,锚定全年目标，稳中求进余力充足,买入,西南证券,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507527509_1.pdf
500,600519,贵州茅台,高质量发展，业绩稳中向好,买入,国金证券,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507527501_1.pdf
501,600519,贵州茅台,直销与系列酒持续改善，期待结构优化业绩增长,买入,华金证券,18,,,,,,,白酒Ⅱ,2021-08-02,https://pdf.dfcfw.com/pdf/H3_AP202108021507527491_1.pdf
502,600519,贵州茅台,事件点评：扩产提价需综合考量，直销渠道加速推进,买入,东莞证券,18,,,,,,,白酒Ⅱ,2021-05-20,https://pdf.dfcfw.com/pdf/H3_AP202105201492789872_1.pdf
503,600519,贵州茅台,点评报告：直销占比提升逻辑不断兑现，提价效应释放可期,增持,万联证券,18,,,,,,,白酒Ⅱ,2021-04-30,https://pdf.dfcfw.com/pdf/H3_AP202104301488798887_1.pdf
504,600519,贵州茅台,营业收入增长稳健，税金拖累短期利润,买入,第一上海证券,18,,,,,,,白酒Ⅱ,2021-04-29,https://pdf.dfcfw.com/pdf/H3_AP202104291488613837_1.pdf
505,600519,贵州茅台,收入稳中有升，税金致业绩短期波动,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2021-04-29,https://pdf.dfcfw.com/pdf/H3_AP202104291488581575_1.pdf
506,600519,贵州茅台,2021年一季报点评：消费税拉低一季度业绩，21年前低后高仍值得期待,买入,国信证券,18,,,,,,,白酒Ⅱ,2021-04-29,https://pdf.dfcfw.com/pdf/H3_AP202104291488571425_1.pdf
507,600519,贵州茅台,贵州茅台一季报点评：收入稳健双位数增长，税金影响利润表现,买入,太平洋,18,,,,,,,白酒Ⅱ,2021-04-29,https://pdf.dfcfw.com/pdf/H3_AP202104291488566395_1.pdf
508,600519,贵州茅台,公司信息更新报告：营收符合预期，消费税率上升拖累利润表现,买入,开源证券,18,,,,,,,白酒Ⅱ,2021-04-28,https://pdf.dfcfw.com/pdf/H3_AP202104281488442123_1.pdf
509,600519,贵州茅台,税费影响短期业绩，长期逻辑依然清晰,买入,西南证券,18,,,,,,,白酒Ⅱ,2021-04-28,https://pdf.dfcfw.com/pdf/H3_AP202104281488440242_1.pdf
